StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q109,Q1,Q125,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q4,Q61_First Click,Q61_Last Click,Q61_Page Submit,Q61_Click Count,Q145,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,Q156,Q157_First Click,Q157_Last Click,Q157_Page Submit,Q157_Click Count,Q167,Q168_First Click,Q168_Last Click,Q168_Page Submit,Q168_Click Count,Q178,Q179_First Click,Q179_Last Click,Q179_Page Submit,Q179_Click Count,Q225,Q226_First Click,Q226_Last Click,Q226_Page Submit,Q226_Click Count,Q227,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q229,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,Q231,Q232_First Click,Q232_Last Click,Q232_Page Submit,Q232_Click Count,Q5_1,Q225,Q228,Q229,Q230,Q227,Q226,Carta1_DO,Forbice1_DO,Sasso1_DO,Forbice2_DO,Carta2_DO,Sasso2_DO,Forbice3_DO,Carta3_DO,Sasso3_DO,Forbice4_DO,Carta4_DO,Sasso4_DO,Forbice5_DO,Carta5_DO,Sasso5_DO,Sasso6_DO,Carta6_DO,Forbice6_DO,Sasso7_DO,Carta7_DO,Forbice7_DO,Sasso8_DO,Carta8_DO,Forbice8_DO,Carta9_DO,Sasso9_DO,Forbice9_DO,Sasso10_DO,Carta10_DO,Forbice10_DO
2021-04-15 10:27:24,2021-04-15 10:32:43,0,151.46.26.49,100,318,1,2021-04-15 10:32:43,R_1jdLt2d4ESl1oTG,,,,,45.5050048828125,9.21989440917969,anonymous,EN,4,sica1802,1,13.932,13.932,15.531,1,3,3.147,3.147,4.819,1,2,2.288,2.288,3.957,1,1,1.313,1.313,2.513,1,2,0.939,0.939,1.99,1,3,1.074,1.074,2.66,1,1,1.987,1.987,3.455,1,2,0.778,0.778,1.818,1,3,0.647,0.647,1.437,1,1,1.248,1.248,2.292,1,45,1,1,1,1,1,1,sasso,,,sasso,,,,,carta,,sasso,,,,carta,,,forbice,,carta,,forbice,,,,,sasso,,forbice,
2021-04-15 10:27:22,2021-04-15 10:32:45,0,79.20.61.165,100,322,1,2021-04-15 10:32:45,R_3j0NNvU12z9QBhy,,,,,45.5437927246094,12.1636047363281,anonymous,EN,4,mave1603,3,2.195,2.195,3.411,1,3,2.397,2.397,3.518,1,1,6.708,6.708,8.013,1,1,5.941,5.941,7.01,1,1,0.62,0.62,1.582,1,3,3.421,3.421,4.225,1,2,4.087,4.087,5.107,1,2,0.92,0.92,1.958,1,1,0.603,1.687,2.515,2,1,2.094,2.094,3.02,1,0,1,1,1,1,1,1,,forbice,,sasso,,,,forbice,,,carta,,,sasso,sasso,,,forbice,carta,,,forbice,,,carta,,,,forbice,
2021-04-15 10:27:47,2021-04-15 10:32:48,0,93.35.186.79,100,301,1,2021-04-15 10:32:48,R_3n8VxghT6JZv793,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,allo2607,2,6.149,6.149,7.9,1,3,5.679,5.679,6.81,1,3,4.299,4.299,5.485,1,1,3.73,3.73,5.118,1,3,4.407,4.407,5.467,1,2,3.013,4.303,4.973,2,2,0.774,0.774,2.052,1,2,1.094,1.094,2.431,1,2,0.874,0.874,2.092,1,1,0.973,0.973,2.204,1,30,3,5,5,4,3,3,,,forbice,sasso,,,carta,,,,sasso,,carta,,,sasso,,,sasso,,,sasso,,,,sasso,,,forbice,
2021-04-15 10:27:21,2021-04-15 10:32:48,0,82.52.124.66,100,327,1,2021-04-15 10:32:49,R_Ub8jwCKgsXXToel,,,,,45.4555053710938,11.8838958740234,anonymous,EN,4,FePI1411,2,11.691,11.691,12.895,1,3,10.895,10.895,11.744,1,3,3.067,3.067,4.134,1,2,3.295,3.295,4.342,1,2,9.755,9.755,10.915,1,3,1.587,1.587,2.726,1,3,3.509,3.509,4.496,1,2,1.04,1.04,2.181,1,1,19.95,19.95,20.96,1,2,2.241,2.241,3.143,1,1,5,4,5,4,5,3,,,sasso,sasso,,,forbice,,,,,forbice,,,carta,,,carta,,,forbice,sasso,,,carta,,,sasso,,
2021-04-15 10:28:33,2021-04-15 10:32:53,0,82.49.155.247,100,259,1,2021-04-15 10:32:53,R_3Jx8318FveT03IQ,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,cricr7,1,2.309,3.858,5.54,3,2,3.173,3.173,4.108,1,2,2.199,2.199,3.216,1,1,1.967,1.967,3.232,1,3,1.318,1.318,2.236,1,1,0.679,0.679,1.564,1,1,0.585,2.698,3.401,4,2,1.008,1.008,1.737,1,3,0.854,0.854,1.593,1,2,0.62,0.62,1.385,1,20,3,6,3,4,6,3,carta,,,,,forbice,,,sasso,,carta,,forbice,,,,carta,,,forbice,,carta,,,,,sasso,carta,,
2021-04-15 10:28:22,2021-04-15 10:32:56,0,176.206.83.132,100,274,1,2021-04-15 10:32:57,R_3Eu897fkqp0gKrp,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,mipi2005,3,8.886,14.551,15.516,2,3,2.304,4.333,7.073,2,2,1.705,1.705,2.791,1,3,1.96,1.96,3.461,1,1,5.14,6.141,7.239,2,1,1.637,1.637,2.587,1,2,1.597,1.597,2.598,1,3,1.663,1.663,2.3,1,1,0.95,0.95,1.705,1,2,0.682,0.682,1.603,1,29,1,1,1,1,1,1,,sasso,,carta,,,,,forbice,forbice,,,,forbice,sasso,,sasso,,forbice,,,,,carta,carta,,,forbice,,
2021-04-15 10:27:36,2021-04-15 10:32:59,0,79.49.18.203,100,323,1,2021-04-15 10:32:59,R_0J1DFHrgDj32ICd,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,anbu1999,2,5.567,5.567,7.087,1,2,5.819,5.819,7.452,1,2,2.169,3.542,4.186,2,3,1.776,2.743,3.326,2,2,1.63,1.63,2.133,1,2,0.671,0.671,1.217,1,1,2.075,2.075,2.697,1,3,1.405,1.405,2.116,1,2,0.851,0.851,1.539,1,3,19.144,19.144,20.2,1,30,1,1,1,1,1,1,,,forbice,,,forbice,,,carta,carta,,,,,forbice,forbice,,,,forbice,,,,sasso,,forbice,,,,carta
2021-04-15 10:27:52,2021-04-15 10:33:00,0,2.34.202.86,100,308,1,2021-04-15 10:33:00,R_22Y444XUysgdY0u,,,,,45.5807952880859,12.3748931884766,anonymous,EN,4,leod0511,2,5.204,5.204,6.417,1,1,2.796,2.796,3.568,1,1,0.965,1.789,2.151,2,1,1.231,1.231,1.797,1,2,1.073,1.073,1.566,1,2,1.625,1.625,2.356,1,3,1.741,1.741,2.417,1,1,1.144,1.144,2.093,1,3,0.826,1.715,2.513,2,2,0.4,0.4,1.312,1,40,1,2,1,1,1,2,,,sasso,,carta,,,forbice,,,sasso,,,,forbice,sasso,,,,,sasso,,forbice,,,,sasso,carta,,
2021-04-15 10:30:18,2021-04-15 10:33:03,0,79.36.55.145,100,165,1,2021-04-15 10:33:04,R_WpWxaU6R6lITNhD,,,,,45.5431060791016,11.54150390625,anonymous,EN,4,anmo2203,3,5.061,5.061,5.997,1,3,2.679,2.679,3.584,1,3,1.52,1.52,2.415,1,3,0.684,0.684,1.564,1,3,0.526,0.526,1.477,1,3,0.538,0.538,1.401,1,3,0.5,0.5,1.299,1,3,0.529,0.529,1.392,1,3,0.461,0.461,1.227,1,3,0.548,0.548,1.531,1,8,3,4,3,3,4,3,,forbice,,carta,,,forbice,,,sasso,,,carta,,,,,carta,,,carta,,,carta,,,sasso,,,carta
2021-04-15 10:27:30,2021-04-15 10:33:08,0,95.232.242.37,100,337,1,2021-04-15 10:33:08,R_2e9xeGJfi73zFxf,,,,,45.5558929443359,12.2429046630859,anonymous,EN,4,lumo0805,1,6.012,6.012,11.074,1,1,7.439,8.936,10.694,2,3,1.564,1.564,2.92,1,3,1.481,1.481,2.76,1,2,1.726,1.726,3.547,1,3,2.731,4.217,5.161,2,2,3.198,3.198,4.184,1,1,2.274,2.274,3.9,1,3,4.233,4.233,5.9,1,2,0.829,0.829,2.031,1,50,4,4,4,4,4,4,carta,,,,carta,,carta,,,sasso,,,,,forbice,,,forbice,carta,,,,sasso,,,,sasso,sasso,,
2021-04-15 10:27:22,2021-04-15 10:33:14,0,5.170.212.171,100,352,1,2021-04-15 10:33:14,R_1gw5Hq25duSgfRM,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,dame1709,2,2.398,2.398,5.092,1,1,1.85,1.85,2.94,1,1,1.446,1.446,2.527,1,3,1.113,1.113,1.873,1,2,0.658,0.658,1.516,1,3,0.889,0.889,1.769,1,1,0.72,0.72,1.48,1,2,0.628,0.628,1.725,1,3,1.116,1.116,1.749,1,1,0.964,0.964,1.917,1,50,2,3,3,2,2,2,,,carta,,sasso,,,carta,,forbice,,,,,forbice,,,sasso,,sasso,,sasso,,,,,sasso,,sasso,
2021-04-15 10:27:29,2021-04-15 10:33:15,0,194.4.40.51,100,345,1,2021-04-15 10:33:15,R_1cVeLWDcmPNbsdM,,,,,45.1132049560547,11.7984924316406,anonymous,EN,4,ENRO2708,3,8.065,8.065,9.263,1,3,6.303,6.303,7.476,1,3,4.175,4.175,5.07,1,3,3.276,3.276,4.563,1,1,3.816,3.816,4.79,1,1,5.049,5.049,5.983,1,1,2.23,2.23,3.099,1,1,6.143,6.143,7.237,1,1,0.862,0.862,1.7,1,1,3.395,3.395,4.077,1,80,6,2,3,5,1,1,,forbice,,sasso,,,forbice,,,sasso,,,,sasso,sasso,,forbice,,,sasso,,,forbice,,sasso,,,,sasso,
2021-04-15 10:27:26,2021-04-15 10:33:16,0,93.35.187.34,100,349,1,2021-04-15 10:33:16,R_2ygckhMQLC3nU1g,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,sapa1003,1,16.765,16.765,17.786,1,2,7.581,7.581,8.311,1,3,5.076,5.076,5.601,1,1,5.753,5.753,6.36,1,2,9.693,9.693,10.468,1,1,12.078,12.078,12.697,1,2,31.15,31.15,31.726,1,3,30.596,31.13,31.17,2,3,21.249,21.249,21.702,1,1,21.248,21.248,21.875,1,19,4,4,4,4,4,4,sasso,,,,,forbice,carta,,,,sasso,,,,carta,,carta,,carta,,,,,sasso,,,carta,,sasso,
2021-04-15 10:27:55,2021-04-15 10:33:18,0,93.65.95.71,100,322,1,2021-04-15 10:33:18,R_snFt8oAhNztuUlX,,,,,45.5431060791016,11.54150390625,anonymous,EN,4,luca3103,2,9.668,9.668,13.665,1,3,8.468,8.468,10.197,1,2,2.473,2.473,4.32,1,2,2.189,2.189,3.503,1,3,1.658,1.658,3.14,1,2,2.15,2.15,3.679,1,1,1.071,4.368,6.116,2,3,0.968,0.968,2.364,1,2,1.005,1.005,2.469,1,1,1.103,1.103,2.477,1,61,1,1,1,1,1,1,,,forbice,sasso,,,,,carta,,,forbice,sasso,,,sasso,,,,forbice,,,,carta,,carta,,,carta,
2021-04-15 10:28:07,2021-04-15 10:33:22,0,146.241.152.235,100,314,1,2021-04-15 10:33:22,R_23ac9RWmNLrWrez,,,,,45.7509002685547,8.81570434570313,anonymous,EN,4,aumo0401,2,2.811,2.811,3.917,1,2,2.777,2.777,3.801,1,3,3.4,3.4,4.592,1,3,8.227,10.134,11.447,2,1,2.062,2.062,3.357,1,2,4.252,4.252,5.371,1,2,2.22,2.22,3.268,1,3,0.871,0.871,1.744,1,3,1.77,1.77,2.644,1,1,0.904,0.904,2.335,1,20,5,3,3,5,3,5,,,sasso,,,forbice,forbice,,,carta,,,,forbice,sasso,sasso,,,sasso,,,,,sasso,,,forbice,,forbice,
2021-04-15 10:27:28,2021-04-15 10:33:22,0,79.54.242.213,100,353,1,2021-04-15 10:33:22,R_3Oc9iUfGYVDBsxx,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,elpa1608,2,8.045,8.045,9.267,1,2,8.376,8.376,9.429,1,2,4.437,4.437,5.212,1,2,6.018,6.018,6.914,1,1,2.112,2.112,3.009,1,3,4.718,4.718,5.649,1,2,2.191,2.807,3.115,2,3,1.117,1.117,2.215,1,2,2.017,2.017,2.677,1,2,1.22,1.22,2.019,1,50,3,4,5,4,4,4,,,sasso,,,forbice,,,forbice,,,carta,,sasso,sasso,,,carta,carta,,,,,sasso,,sasso,,forbice,,
2021-04-15 10:27:20,2021-04-15 10:33:22,0,80.117.68.58,100,361,1,2021-04-15 10:33:22,R_To1c3M20IgbSAN3,,,,,45.4427947998047,11.9275054931641,anonymous,EN,4,fiab2310,1,5.272,5.272,6.25,1,2,5.91,5.91,7.195,1,2,10.365,10.365,11.026,1,2,24.053,24.947,25.27,2,3,6.97,7.473,7.924,2,3,18.096,18.096,19.02,1,1,11.99,13.53,15.878,3,2,5.062,5.062,5.77,1,1,1.07,1.07,1.692,1,2,0.402,0.402,1.249,1,81,2,1,2,1,2,1,sasso,,,,,carta,,,sasso,,,sasso,carta,,,,,carta,,forbice,,carta,,,forbice,,,carta,,
2021-04-15 10:27:24,2021-04-15 10:33:23,0,79.24.247.254,100,359,1,2021-04-15 10:33:24,R_2qvHwkqrRpsgl5Y,,,,,45.4936981201172,12.2449951171875,anonymous,EN,4,leco0509,2,55.615,58.392,60.107,2,3,4.925,4.925,6.238,1,3,2.566,2.566,3.913,1,1,0.975,0.975,2.317,1,2,0.997,0.997,2.472,1,2,2.268,2.268,3.933,1,2,0.937,0.937,2.261,1,1,1.905,1.905,3.482,1,1,1.283,1.283,2.69,1,3,1.055,1.055,2.461,1,91,1,1,1,1,1,1,,,forbice,forbice,,,forbice,,,,sasso,,,,carta,sasso,,,forbice,,,,carta,,forbice,,,,,carta
2021-04-15 10:27:33,2021-04-15 10:33:25,0,176.206.229.154,100,352,1,2021-04-15 10:33:26,R_9RMl8u4eTfQsTuh,,,,,45.7689056396484,12.0388031005859,anonymous,EN,4,sava0304,1,6.443,12.363,15.026,2,1,6.256,7.966,12.147,2,1,2.731,17.258,18.355,3,1,2.347,2.347,3.727,1,1,1.265,1.265,2.358,1,1,1.03,1.03,2.133,1,1,0.732,0.732,2.041,1,1,0.632,0.632,1.7,1,1,0.55,0.55,1.73,1,1,0.715,0.715,1.513,1,100,1,1,1,1,1,1,sasso,,,,sasso,,,sasso,,,carta,,,carta,sasso,,carta,,,sasso,,,carta,,forbice,,,,sasso,
2021-04-15 10:27:22,2021-04-15 10:33:29,0,79.50.2.220,100,366,1,2021-04-15 10:33:29,R_2uE9E4eIcNXS5C3,,,,,45.6999053955078,12.231201171875,anonymous,EN,4,thmi2208,1,5.581,5.581,6.589,1,1,4.104,4.104,5.596,1,2,2.302,2.302,3.232,1,1,2.941,2.941,3.646,1,1,1.4,2.924,3.756,2,3,3.533,4.155,4.428,2,2,1.576,1.576,2.715,1,1,0.929,0.929,1.709,1,1,0.788,0.788,1.488,1,1,1.783,2.952,3.837,2,45,1,1,1,1,1,1,forbice,,,,carta,,,,sasso,,forbice,,,forbice,sasso,,,sasso,sasso,,,,carta,,forbice,,,,sasso,
2021-04-15 10:27:29,2021-04-15 10:33:30,0,109.118.118.250,100,361,1,2021-04-15 10:33:31,R_1rP0lwqYESrCV0I,,,,,44.6535034179688,10.923095703125,anonymous,EN,4,nc1980,2,4.443,4.443,5.969,1,2,1.47,1.47,2.463,1,2,0.717,0.717,1.854,1,2,1.594,1.594,2.617,1,2,1.863,1.863,3.035,1,2,0.765,0.765,1.967,1,2,1.472,1.472,2.315,1,2,0.517,0.517,1.406,1,2,0.763,0.763,1.933,1,2,1.287,1.287,2.342,1,100,1,1,1,1,1,1,,,sasso,,,sasso,,,sasso,,,carta,,,carta,forbice,,,sasso,,,carta,,,,carta,,carta,,
2021-04-15 10:27:21,2021-04-15 10:33:31,0,151.95.15.102,100,369,1,2021-04-15 10:33:31,R_1FzT6uBDISUkgaN,,,,,45.4924011230469,12.1549987792969,anonymous,EN,4,mamo0911,2,6.379,6.379,8.014,1,2,3.05,3.05,3.875,1,2,0.897,0.897,2.22,1,2,0.59,0.59,1.573,1,2,0.301,0.301,1.173,1,2,5.156,5.156,5.783,1,2,0.598,0.598,1.767,1,2,1.643,1.643,2.587,1,2,0.483,0.483,1.264,1,2,0.531,0.531,1.326,1,0,1,1,1,1,1,1,,,forbice,,,sasso,,,sasso,,,sasso,,,forbice,sasso,,,forbice,,,sasso,,,,forbice,,sasso,,
2021-04-15 10:27:35,2021-04-15 10:33:34,0,79.36.70.119,100,359,1,2021-04-15 10:33:34,R_Wqfiact7soinTMd,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,anpo2709,3,7.755,7.755,9.226,1,1,2.226,2.226,3.901,1,3,4.23,5.589,6.896,2,2,1.579,2.442,3.81,2,1,1.634,1.634,2.876,1,3,2.77,2.77,4.328,1,1,2.156,2.156,3.423,1,2,0.994,0.994,2.046,1,2,0.96,0.96,2.197,1,3,4.325,4.325,5.433,1,30,5,6,5,3,5,5,,forbice,,,sasso,,carta,,,,,carta,,sasso,sasso,,,sasso,,carta,,sasso,,,,forbice,,,,forbice
2021-04-15 10:30:01,2021-04-15 10:33:35,0,93.70.73.209,100,214,1,2021-04-15 10:33:36,R_1MSpTNd2Gsddy8G,,,,,45.5431060791016,11.54150390625,anonymous,EN,4,GICI0904,2,4.042,4.042,5.273,1,2,2.862,2.862,3.948,1,2,1.841,1.841,2.51,1,2,2.608,2.608,3.236,1,2,0.559,0.559,1.18,1,2,0.592,0.592,1.206,1,2,0.626,0.626,1.439,1,2,0.423,0.423,1.244,1,2,0.451,0.451,1.002,1,2,0.444,0.444,1.034,1,80,1,1,1,1,1,1,,,carta,,,carta,,,sasso,,,forbice,,,carta,sasso,,,sasso,,,sasso,,,,carta,,sasso,,
2021-04-15 10:27:22,2021-04-15 10:33:37,0,95.236.188.46,100,374,1,2021-04-15 10:33:37,R_1MI3DHFaEyEgTQZ,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,dava3006,2,5.047,5.047,6.484,1,3,5.445,5.445,7.681,1,1,3.649,5.353,6.221,2,1,3.94,3.94,5.16,1,2,1.854,1.854,2.887,1,1,3.318,3.318,4.265,1,3,2.128,2.128,2.963,1,3,2.432,2.432,3.457,1,2,1.098,1.098,1.988,1,2,1.377,1.377,2.716,1,10,1,1,1,1,1,1,,,carta,carta,,,,carta,,,forbice,,,,carta,,sasso,,,,sasso,,,sasso,,carta,,forbice,,
2021-04-15 10:29:48,2021-04-15 10:33:46,0,82.60.121.170,100,237,1,2021-04-15 10:33:46,R_1f1Sw6TsJ7FwYjs,,,,,45.6356048583984,11.5513000488281,anonymous,EN,4,niga2006,2,3.661,3.661,5.328,1,3,5.851,5.851,7.002,1,3,3.664,3.664,4.684,1,2,4.934,4.934,5.746,1,2,2.211,2.211,3,1,1,1.421,1.421,2.348,1,3,1.833,1.833,2.84,1,2,2.77,2.77,4.038,1,1,0.862,0.862,1.692,1,2,1.927,1.927,2.751,1,19,2,2,2,2,2,2,,,forbice,sasso,,,carta,,,,,carta,,,forbice,,sasso,,,,forbice,carta,,,sasso,,,carta,,
2021-04-15 10:27:19,2021-04-15 10:33:47,0,82.49.155.247,100,387,1,2021-04-15 10:33:48,R_3elwLv92SbNXZGu,,,,,45.4129943847656,11.8805999755859,anonymous,EN,4,enco1307,1,3.02,3.02,5.715,1,1,6.77,6.77,7.803,1,3,4.176,4.176,7.175,1,3,7.113,7.113,8.174,1,2,6.02,6.02,7.186,1,1,7.135,7.135,8.034,1,2,1.085,1.085,2.132,1,2,4.63,6.933,13.724,2,3,0.78,2.151,3.351,2,1,0.7,0.7,2.068,1,40,3,5,6,5,3,5,forbice,,,,carta,,forbice,,,sasso,,,,,carta,,sasso,,sasso,,,sasso,,,,,carta,,sasso,
2021-04-15 10:29:31,2021-04-15 10:33:57,0,151.95.123.87,100,265,1,2021-04-15 10:33:57,R_1eCqNDs7mDCwPn2,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,lupd0101,2,2.652,2.652,3.883,1,3,4.335,5.287,6.203,2,3,3.057,3.057,3.884,1,2,1.708,1.708,2.543,1,3,1.729,1.729,2.452,1,3,1.718,1.718,2.444,1,2,2.467,3.437,4.164,2,3,2.137,2.137,2.822,1,3,1.93,1.93,2.66,1,3,0.747,0.747,1.483,1,100,3,3,3,3,3,3,,,sasso,carta,,,carta,,,,,sasso,carta,,,,,sasso,carta,,,,,forbice,,,carta,,,carta
2021-04-15 10:27:36,2021-04-15 10:34:00,0,82.54.186.195,100,384,1,2021-04-15 10:34:01,R_3LjSgzuVF9AgZcN,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,lapa1905,1,4.055,4.055,5.607,1,1,6.591,6.591,7.856,1,1,4.866,7.085,8.72,2,3,1.371,1.371,3.38,1,2,3.934,3.934,5.11,1,3,1.377,3.981,5.92,2,1,3.584,3.584,4.87,1,1,3.678,3.678,5.203,1,1,2.018,2.018,3.417,1,2,1.741,1.741,2.898,1,0,1,5,6,6,6,5,carta,,,,carta,,,carta,,sasso,,,,,carta,,,carta,,sasso,,,sasso,,forbice,,,forbice,,
2021-04-15 10:29:55,2021-04-15 10:34:04,0,151.61.144.32,100,248,1,2021-04-15 10:34:04,R_3h6puyF4TCI5nGb,,,,,44.4214019775391,11.9109039306641,anonymous,EN,4,mapd0201,3,3.961,3.961,5.173,1,1,26.855,26.855,28.22,1,3,3.917,3.917,5.562,1,3,9.017,9.017,10.277,1,1,3.601,3.601,4.841,1,3,6.779,6.779,7.963,1,3,1.275,1.275,2.439,1,1,3.9,3.9,5.072,1,1,0.83,0.83,2.108,1,3,1.592,1.592,2.787,1,41,4,1,4,1,4,1,,carta,,,carta,,forbice,,,forbice,,,,sasso,sasso,,,forbice,,,carta,,carta,,sasso,,,,,forbice
2021-04-15 10:28:05,2021-04-15 10:34:04,0,94.141.11.226,100,358,1,2021-04-15 10:34:04,R_2UgreRvTEeHoZuO,,,,,45.6495971679688,11.7866973876953,anonymous,EN,4,FOPA1803,3,16.381,16.381,17.724,1,3,10.282,10.282,11.565,1,3,2.274,2.274,3.792,1,3,4.131,4.131,5.549,1,1,8.087,8.087,9.389,1,2,5.167,5.167,6.706,1,1,1.613,1.613,3.114,1,2,0.999,0.999,2.201,1,3,1.398,1.398,2.544,1,1,2.117,2.117,3.426,1,60,1,1,1,1,1,1,,sasso,,forbice,,,forbice,,,carta,,,,carta,sasso,sasso,,,,forbice,,forbice,,,,,carta,,forbice,
2021-04-15 10:27:32,2021-04-15 10:34:04,0,87.9.181.32,100,392,1,2021-04-15 10:34:05,R_1C89K7nIOVg9C1b,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,mane1204,2,6.76,32.302,39.083,2,2,3.934,3.934,5.384,1,1,25.049,25.049,26.444,1,2,6.153,6.153,8.197,1,2,6.729,6.729,13.456,1,3,6.647,6.647,8.011,1,3,4.054,4.054,5.378,1,3,3.063,3.063,4.43,1,2,6.839,6.839,8.1,1,2,3.343,3.343,6.959,1,50,1,1,1,1,1,1,,,carta,,,carta,,sasso,,,,sasso,,,forbice,,,forbice,,,forbice,,,carta,,sasso,,sasso,,
2021-04-15 10:29:07,2021-04-15 10:34:07,0,5.90.37.179,100,300,1,2021-04-15 10:34:07,R_1JPJD7C0qEW4TUp,,,,,45.5050048828125,9.21989440917969,anonymous,EN,4,famo1802,1,4.129,28.894,29.947,3,1,3.601,3.601,6.594,1,1,0.601,0.601,1.697,1,1,0.501,0.501,1.401,1,1,0.603,0.603,1.596,1,1,0.69,0.69,1.519,1,1,0.601,0.601,1.484,1,1,0.501,0.501,1.438,1,1,0.6,0.6,1.332,1,1,0.501,0.501,1.379,1,100,1,1,1,1,1,1,sasso,,,,sasso,,,forbice,,,sasso,,,forbice,sasso,,forbice,,,carta,,,sasso,,sasso,,,,forbice,
2021-04-15 10:28:28,2021-04-15 10:34:13,0,87.2.165.71,100,345,1,2021-04-15 10:34:14,R_qLp9YoXyRErYQmZ,,,,,45.4311981201172,12.3381958007813,anonymous,EN,4,etpo0302,2,6.661,6.661,8.173,1,1,6.471,6.471,7.593,1,2,3.682,3.682,4.769,1,3,1.657,1.657,2.481,1,1,4.968,4.968,6.026,1,3,4.202,4.202,6.24,1,2,1.61,1.61,4.829,1,2,2.019,2.019,3.559,1,1,2.949,2.949,4.5,1,3,3.369,3.369,4.631,1,40,2,1,2,2,2,1,,,carta,,sasso,,,,sasso,forbice,,,,forbice,sasso,,,forbice,sasso,,,sasso,,,sasso,,,,,forbice
2021-04-15 10:30:28,2021-04-15 10:34:16,0,151.95.112.53,100,228,1,2021-04-15 10:34:16,R_27kALXuj45Lp5Sj,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,mave1610,2,2.777,2.777,3.888,1,3,1.145,1.145,2.006,1,3,1.94,1.94,2.85,1,1,2.66,2.66,3.388,1,2,0.457,0.457,1.308,1,2,0.839,0.839,1.637,1,3,0.481,0.481,1.21,1,3,0.906,0.906,1.593,1,2,0.955,0.955,1.631,1,2,0.506,0.506,1.387,1,100,2,2,3,3,3,1,,,sasso,sasso,,,carta,,,,carta,,,,carta,sasso,,,,,forbice,,,sasso,,sasso,,sasso,,
2021-04-15 10:27:21,2021-04-15 10:34:18,0,82.57.10.116,100,416,1,2021-04-15 10:34:18,R_1Fy5IacCj3LTBGl,,,,,45.5558929443359,12.2429046630859,anonymous,EN,4,fica0801,2,9.431,9.431,10.956,1,1,6.796,6.796,8.417,1,2,7.685,7.685,8.673,1,1,8.207,8.207,9.188,1,1,3.642,3.642,4.438,1,1,1.999,1.999,3.005,1,2,6.281,6.281,6.997,1,2,4.128,4.128,4.984,1,3,2.768,2.768,3.645,1,1,0.891,0.891,1.688,1,20,3,3,3,4,5,6,,,forbice,,forbice,,,,carta,,carta,,,carta,sasso,,carta,,forbice,,,sasso,,,,,sasso,,carta,
2021-04-15 10:27:52,2021-04-15 10:34:18,0,93.32.66.135,100,386,1,2021-04-15 10:34:18,R_3RaegTHsUPaqyQL,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,pipa1607,2,4.756,4.756,5.687,1,3,9.656,9.656,10.988,1,1,30.516,30.516,31.364,1,2,11.76,11.76,12.667,1,3,17.015,17.015,29.408,1,1,6.007,6.007,7,1,2,8.17,8.17,9.047,1,2,50.08,50.08,51.936,1,2,16.189,16.189,18.503,1,3,6.823,6.823,7.453,1,10,1,1,1,1,1,1,,,sasso,forbice,,,,sasso,,,,carta,carta,,,,carta,,sasso,,,sasso,,,,forbice,,,,sasso
2021-04-15 10:27:27,2021-04-15 10:34:18,0,5.170.212.123,100,410,1,2021-04-15 10:34:18,R_3LjPYng9ROLELUi,,,,,45.4096069335938,11.8946990966797,anonymous,EN,4,MAMO2905,1,6.906,6.906,8.247,1,3,3.146,3.146,4.65,1,2,6.26,6.26,8.475,1,2,1.349,1.349,4.744,1,1,7.036,7.036,8.496,1,3,2.58,2.58,4.423,1,1,1.065,1.065,2.27,1,2,1.091,1.091,2.45,1,3,1.095,1.095,2.625,1,1,1.012,1.012,2.346,1,30,1,1,1,1,1,1,forbice,,,carta,,,,,forbice,,,carta,,carta,sasso,,,forbice,,sasso,,forbice,,,,,forbice,,forbice,
