,StartDate_t2,EndDate_t2,Status_t2,IPAddress_t2,Progress_t2,Duration_t2,Finished_t2,RecordedDate_t2,ResponseId_t2,LocationLatitude_t2,LocationLongitude_t2,UserLanguage_t2,participantID,morra1_t2,morra1_First_Click_t2,morra2_t2,morra2_First_Click_t2,morra3_t2,morra3_First_Click_t2,morra4_t2,morra4_First_Click_t2,morra5_t2,morra5_First_Click_t2,morra6_t2,morra6_First_Click_t2,morra7_t2,morra7_First_Click_t2,morra8_t2,morra8_First_Click_t2,morra9_t2,morra9_First_Click_t2,morra10_t2,morra10_First_Click_t2,morraRandom_t2,morraModificato_t2,moneta1_t2,moneta2_t2,moneta3_t2,moneta4_t2,moneta5_t2,monetaRandom_t2,quadroBello1_t2,quadroFamiliare1_t2,quadroCasuale1_t2,quadroPattern1_t2,quadroBello2_t2,quadroFamiliare2_t2,quadroCasuale2_t2,quadroPattern2_t2,quadroBello3_t2,quadroFamiliare3_t2,quadroCasuale3_t2,quadroPattern3_t2,paranoia1_t2,paranoia2_t2,paranoia3_t2,paranoia4_t2,paranoia5_t2,conspiracy1_t2,conspiracy2_t2,conspiracy3_t2,conspiracy4_t2,conspiracy5_t2,conspiracy6_t2,conspiracy7_t2,conspiracy8_t2,conspiracy9_t2,conspiracy10_t2,conspiracy11_t2,conspiracy12_t2,conspiracy13_t2,conspiracy14_t2,conspiracy15_t2,genere_t2,eta_t2,orientamento_t2,morraRisp1_t2,morraRisp2_t2,morraRisp3_t2,morraRisp4_t2,morraRisp5_t2,morraRisp6_t2,morraRisp7_t2,morraRisp8_t2,morraRisp9_t2,morraRisp10_t2,StartDate_t1,EndDate_t1,Status_t1,IPAddress_t1,Progress_t1,Duration_t1,Finished_t1,RecordedDate_t1,ResponseId_t1,LocationLatitude_t1,LocationLongitude_t1,UserLanguage_t1,consens_t1,morra1_t1,morra1_First_Click_t1,morra2_t1,morra2_First_Click_t1,morra3_t1,morra3_First_Click_t1,morra4_t1,morra4_First_Click_t1,morra5_t1,morra5_First_Click_t1,morra6_t1,morra6_First_Click_t1,morra7_t1,morra7_First_Click_t1,morra8_t1,morra8_First_Click_t1,morra9_t1,morra9_First_Click_t1,morra10_t1,morra10_First_Click_t1,morraRandom_t1,moneta1_t1,moneta2_t1,moneta3_t1,moneta4_t1,moneta5_t1,monetaRandom_t1,morraRisp1_t1,morraRisp2_t1,morraRisp3_t1,morraRisp4_t1,morraRisp5_t1,morraRisp6_t1,morraRisp7_t1,morraRisp8_t1,morraRisp9_t1,morraRisp10_t1,morraScore1_t1,morraScore2_t1,morraScore3_t1,morraScore4_t1,morraScore5_t1,morraScore6_t1,morraScore7_t1,morraScore8_t1,morraScore9_t1,morraScore10_t1,morraScore1_t2,morraScore2_t2,morraScore3_t2,morraScore4_t2,morraScore5_t2,morraScore6_t2,morraScore7_t2,morraScore8_t2,morraScore9_t2,morraScore10_t2,morraScoreTot_t1,morraScoreTot_t2,course
41,2021-04-15 10:57:40,2021-04-15 11:04:57,IP Address,212.216.124.30,100,437,True,2021-04-15 11:04:59,R_2fd4EuaopYhY9eu,45.4317016601563,10.9859008789063,EN,leve1912,Forbice,13.949,Sasso,2.286,Forbice,0.797,Carta,0.669,Sasso,12.096,Sasso,0.71,Forbice,0.685,Carta,0.623,Carta,0.481,Forbice,0.633,55,85,Completamente predeterminati,Abbastanza casuali,Abbastanza predeterminati,Abbastanza predeterminati,Molto predeterminati,Abbastanza predeterminati,Bello,Abbastanza,Poco,Poco,Abbastanza bello,Poco,Abbastanza,Molto,Abbastanza bello,Poco,Abbastanza,Poco,Abbastanza,Moltissimo,Abbastanza,Abbastanza,Per nulla,2,,,,1,0,,,,,3,,,,,M,23,6,carta,sasso,carta,carta,forbice,forbice,sasso,carta,sasso,forbice,2021-04-15 10:27:32,2021-04-15 10:36:43,IP Address,212.216.124.30,100,550,True,2021-04-15 10:36:43,R_1feiY4CmggupfjI,45.4317016601563,10.9859008789063,EN,Acconsento,Sasso,1.628,Sasso,2.745,Forbice,51.855,Carta,16.181,Carta,20.328,Carta,15.605,Sasso,4.527,Sasso,0.933,Forbice,8.412,Carta,30.508,55,Abbastanza casuali,Abbastanza predeterminati,Completamente predeterminati,Abbastanza predeterminati,Molto predeterminati,Abbastanza casuali,sasso,carta,forbice,forbice,sasso,sasso,sasso,forbice,forbice,forbice,0.1,0.0,0.1,0.0,1.0,1.0,0.1,1.0,0.1,0.0,1.0,0.1,1.0,0.1,1.0,1.0,0.0,0.1,1.0,0.1,3.4000000000000004,5.3999999999999995,ict
42,2021-04-15 10:58:14,2021-04-15 11:04:59,IP Address,82.57.10.116,100,405,True,2021-04-15 11:04:59,R_3MMXXlqefLwPiBo,45.5558929443359,12.2429046630859,EN,fica0801,Carta,9.269,Sasso,2.451,Sasso,2.388,Carta,1.884,Carta,4.347,Forbice,0.94,Forbice,0.453,Carta,0.766,Sasso,1.609,Carta,0.707,10,80,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,Molto predeterminati,Molto predeterminati,Abbastanza bello,Molto,Molto,Poco,Molto bello,Moltissimo,Pochissimo,Moltissimo,Abbastanza bello,Moltissimo,Abbastanza,Poco,Poco,Poco,Poco,Per nulla,Per nulla,0,,,,,,,2,,2,,,,,4,M,22,49,carta,forbice,carta,sasso,sasso,forbice,forbice,sasso,carta,forbice,2021-04-15 10:27:21,2021-04-15 10:34:18,IP Address,82.57.10.116,100,416,True,2021-04-15 10:34:18,R_1Fy5IacCj3LTBGl,45.5558929443359,12.2429046630859,EN,Acconsento,Sasso,9.431,Carta,6.796,Sasso,7.685,Carta,8.207,Carta,3.642,Carta,1.999,Sasso,6.281,Sasso,4.128,Forbice,2.768,Carta,0.891,20,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Nè casuali nè predeterminati,Abbastanza predeterminati,Molto predeterminati,forbice,forbice,carta,carta,sasso,carta,forbice,sasso,sasso,carta,1.0,0.0,0.0,0.1,1.0,0.1,1.0,0.1,0.0,0.1,0.1,1.0,0.0,1.0,1.0,0.1,0.1,1.0,0.0,0.0,3.4000000000000004,4.300000000000001,ict
43,2021-04-15 10:57:34,2021-04-15 11:05:29,IP Address,213.203.169.102,100,474,True,2021-04-15 11:05:29,R_1LdII91AingqQT7,45.5381927490234,9.92129516601563,EN,alro1911,Forbice,32.692,Carta,4.404,Sasso,0.541,Forbice,0.913,Carta,0.892,Sasso,0.87,Forbice,0.632,Carta,0.719,Sasso,0.597,Forbice,0.597,30,93,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza casuali,Nè bello nè brutto,Moltissimo,Poco,Pochissimo,Nè bello nè brutto,Pochissimo,Poco,Pochissimo,Nè bello nè brutto,Molto,Poco,Pochissimo,Molto,Poco,Molto,Poco,Abbastanza,8,1,0,,,6,,,,8,8,,,,,M,22,10,sasso,carta,forbice,carta,sasso,carta,carta,carta,carta,carta,2021-04-15 10:29:49,2021-04-15 10:36:02,IP Address,213.203.169.102,100,372,True,2021-04-15 10:36:02,R_Aom1UYylMv3L0Bz,45.5381927490234,9.92129516601563,EN,Acconsento,Carta,7.46,Sasso,5.479,Carta,1.668,Forbice,5.179,Carta,4.737,Sasso,9.218,Forbice,5.613,Sasso,4.141,Sasso,14.931,Forbice,1.26,25,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Abbastanza predeterminati,forbice,sasso,carta,sasso,sasso,forbice,forbice,carta,sasso,forbice,0.0,0.1,0.1,0.0,1.0,1.0,0.1,0.0,0.1,0.1,0.0,0.1,1.0,1.0,1.0,0.0,1.0,0.1,0.0,1.0,2.5000000000000004,5.199999999999999,ict
44,2021-04-15 10:57:37,2021-04-15 11:05:35,IP Address,87.2.186.72,100,478,True,2021-04-15 11:05:36,R_10ZNiruLiumDgS3,45.4129943847656,11.8805999755859,EN,frci0311,Forbice,2.509,Carta,0.704,Forbice,0.557,Forbice,3.106,Sasso,0.666,Carta,0.816,Sasso,1.117,Carta,1.556,Forbice,0.64,Sasso,0.599,49,100,Abbastanza casuali,Abbastanza casuali,Nè casuali nè predeterminati,Molto casuali,Completamente casuali,Abbastanza casuali,Abbastanza bello,Poco,Pochissimo,Pochissimo,Abbastanza brutto,Per niente,Pochissimo,Per niente,Abbastanza bello,Poco,Abbastanza,Per niente,Abbastanza,Poco,Molto,Poco,Per nulla,1,,,,,,,,2,,,,,,,M,21,26,forbice,carta,sasso,sasso,forbice,sasso,forbice,carta,sasso,carta,2021-04-15 10:29:52,2021-04-15 10:34:23,IP Address,87.2.186.72,100,271,True,2021-04-15 10:34:23,R_PGRsutI025nhIFb,45.4129943847656,11.8805999755859,EN,Acconsento,Sasso,3.495,Sasso,2.406,Sasso,6.169,Forbice,2.06,Sasso,2.237,Sasso,0.706,Sasso,0.683,Sasso,1.478,Sasso,0.842,Sasso,0.721,20,Molto casuali,Completamente casuali,Molto casuali,Completamente casuali,Molto casuali,Molto casuali,sasso,carta,carta,sasso,carta,carta,forbice,carta,carta,carta,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,1.0,1.0,0.1,0.0,0.0,1.1,3.3000000000000003,ict
45,2021-04-15 10:57:34,2021-04-15 11:05:51,IP Address,82.54.186.195,100,497,True,2021-04-15 11:05:51,R_21bqqDnDtXE8O8J,45.4096069335938,11.8946990966797,EN,lapa1905,Forbice,6.807,Carta,1.973,Sasso,4.046,Sasso,0.784,Forbice,2.596,Forbice,0.943,Sasso,0.908,Sasso,0.873,Sasso,0.931,Carta,1.602,1,71,Completamente predeterminati,Completamente predeterminati,Completamente predeterminati,Completamente predeterminati,Completamente predeterminati,Completamente predeterminati,Abbastanza bello,Abbastanza,Abbastanza,Pochissimo,Abbastanza brutto,Per niente,Pochissimo,Per niente,Abbastanza bello,Abbastanza,Abbastanza,Per niente,Molto,Poco,Per nulla,Poco,Abbastanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,21,21,forbice,sasso,sasso,forbice,forbice,sasso,carta,sasso,sasso,sasso,2021-04-15 10:27:36,2021-04-15 10:34:00,IP Address,82.54.186.195,100,384,True,2021-04-15 10:34:01,R_3LjSgzuVF9AgZcN,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,4.055,Carta,6.591,Carta,4.866,Forbice,1.371,Sasso,3.934,Forbice,1.377,Carta,3.584,Carta,3.678,Carta,2.018,Sasso,1.741,0,Completamente casuali,Abbastanza predeterminati,Molto predeterminati,Molto predeterminati,Molto predeterminati,Abbastanza predeterminati,carta,carta,carta,sasso,carta,carta,sasso,sasso,forbice,forbice,0.1,0.1,0.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1,1.0,0.1,1.0,0.1,0.0,0.0,0.1,0.1,1.0,4.3,3.5000000000000004,ict
46,2021-04-15 10:57:42,2021-04-15 11:06:04,IP Address,2.34.202.86,100,502,True,2021-04-15 11:06:04,R_QcUWvulHDSxBAD7,45.5807952880859,12.3748931884766,EN,leod0511,Forbice,4.909,Forbice,1.244,Carta,1.064,Sasso,0.77,Forbice,0.473,Carta,0.523,Forbice,1.387,Sasso,0.399,Carta,0.688,Sasso,0.665,20,50,Abbastanza casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Nè bello nè brutto,Abbastanza,Molto,Pochissimo,Abbastanza brutto,Poco,Molto,Per niente,Abbastanza bello,Pochissimo,Molto,Pochissimo,Poco,Poco,Per nulla,Per nulla,Per nulla,0,,,,,1,1,0,,1,1,,,,1,M,21,58,sasso,sasso,carta,carta,forbice,sasso,forbice,sasso,forbice,carta,2021-04-15 10:27:52,2021-04-15 10:33:00,IP Address,2.34.202.86,100,308,True,2021-04-15 10:33:00,R_22Y444XUysgdY0u,45.5807952880859,12.3748931884766,EN,Acconsento,Sasso,5.204,Carta,2.796,Carta,0.965,Carta,1.231,Sasso,1.073,Sasso,1.625,Forbice,1.741,Carta,1.144,Forbice,0.826,Sasso,0.4,40,Completamente casuali,Molto casuali,Completamente casuali,Completamente casuali,Completamente casuali,Molto casuali,sasso,carta,forbice,sasso,forbice,sasso,sasso,forbice,sasso,carta,0.1,0.1,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.1,0.1,0.0,0.0,2.3000000000000003,1.4000000000000001,ict
47,2021-04-15 10:58:10,2021-04-15 11:06:04,IP Address,93.65.95.71,100,474,True,2021-04-15 11:06:05,R_3CDG7hSO5oiZDl9,45.5431060791016,11.54150390625,EN,luca3103,Sasso,3.746,Carta,0.73,Sasso,0.714,Sasso,1.357,Carta,2.402,Sasso,0.7,Carta,0.61,Forbice,0.891,Sasso,0.767,Carta,0.702,82,,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza bello,Poco,Poco,Abbastanza,Abbastanza brutto,Poco,Poco,Abbastanza,Abbastanza bello,Abbastanza,Abbastanza,Abbastanza,Abbastanza,Poco,Poco,Poco,Poco,1,2,1,,1,,1,2,2,3,1,2,1,,,M,22,40,sasso,carta,forbice,forbice,sasso,carta,carta,forbice,carta,forbice,2021-04-15 10:27:55,2021-04-15 10:33:18,IP Address,93.65.95.71,100,322,True,2021-04-15 10:33:18,R_snFt8oAhNztuUlX,45.5431060791016,11.54150390625,EN,Acconsento,Sasso,9.668,Forbice,8.468,Sasso,2.473,Sasso,2.189,Forbice,1.658,Sasso,2.15,Carta,1.071,Forbice,0.968,Sasso,1.005,Carta,1.103,61,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,sasso,carta,forbice,sasso,sasso,forbice,carta,carta,carta,1.0,0.0,0.0,1.0,0.0,0.1,0.0,1.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.1,0.1,0.0,0.0,3.2,3.4000000000000004,ict
48,2021-04-15 10:58:09,2021-04-15 11:06:21,IP Address,37.159.39.118,100,491,True,2021-04-15 11:06:22,R_3fVmVdoAfDsiX1T,41.1307067871094,14.7781982421875,EN,elpo2609,Sasso,2.973,Carta,8.982,Forbice,1.699,Carta,0.772,Sasso,1.467,Sasso,0.603,Forbice,3.32,Carta,0.936,Carta,1.949,Forbice,1.831,0,70,Abbastanza predeterminati,Molto predeterminati,Completamente predeterminati,Abbastanza casuali,Abbastanza casuali,Nè casuali nè predeterminati,Brutto,Poco,Poco,Per niente,Nè bello nè brutto,Poco,Pochissimo,Poco,Abbastanza bello,Abbastanza,Poco,Per niente,Poco,Per nulla,Abbastanza,Poco,Abbastanza,6,,,,,,,,3,3,,,,,,F,22,46,carta,carta,forbice,carta,carta,carta,sasso,carta,carta,forbice,2021-04-15 10:27:25,2021-04-15 10:42:26,IP Address,37.159.39.118,100,901,True,2021-04-15 10:42:26,R_01hlOA0JkXx9o0F,41.1307067871094,14.7781982421875,EN,Acconsento,Sasso,5.742,Forbice,16.845,Sasso,3.229,Carta,4.467,Sasso,2.652,Forbice,2.858,Carta,3.362,Sasso,1.756,Forbice,1.266,Forbice,2.46,70,Abbastanza predeterminati,Abbastanza casuali,Molto casuali,Abbastanza casuali,Abbastanza predeterminati,Abbastanza casuali,forbice,carta,forbice,sasso,carta,carta,sasso,sasso,carta,sasso,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,7.1,0.6,ict
49,2021-04-15 10:58:06,2021-04-15 11:06:22,IP Address,151.55.168.181,100,495,True,2021-04-15 11:06:22,R_2cpVuIFL2CohxfD,45.4924011230469,12.1549987792969,EN,mach1806,Carta,2.533,Sasso,2.786,Forbice,3.541,Sasso,2.716,Carta,1.264,Forbice,4.87,Carta,1.209,Forbice,1.652,Sasso,7.269,Carta,2.776,0,100,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Abbastanza brutto,Abbastanza,Poco,Pochissimo,Brutto,Poco,Abbastanza,Poco,Nè bello nè brutto,Moltissimo,Abbastanza,Poco,Abbastanza,Poco,Abbastanza,Abbastanza,Poco,5,2,1,1,2,2,2,1,0,2,5,1,2,2,6,F,22,32,carta,forbice,carta,forbice,sasso,forbice,carta,forbice,sasso,carta,2021-04-15 10:27:31,2021-04-15 10:32:33,IP Address,151.55.168.181,100,302,True,2021-04-15 10:32:33,R_2aY2KHiStaG5Dce,45.4924011230469,12.1549987792969,EN,Acconsento,Sasso,11.418,Sasso,3.17,Sasso,1.347,Forbice,2.962,Forbice,6.145,Sasso,2.6,Forbice,2.186,Carta,4.034,Sasso,1.933,Forbice,1.087,0,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,carta,sasso,carta,sasso,forbice,sasso,carta,carta,sasso,forbice,0.0,0.1,0.0,0.0,0.1,0.1,1.0,0.1,0.1,0.1,0.1,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,1.6000000000000003,4.599999999999998,ict
50,2021-04-15 10:57:39,2021-04-15 11:06:24,IP Address,93.35.187.34,100,525,True,2021-04-15 11:06:25,R_33vzd2mz9sbWOIv,45.4096069335938,11.8946990966797,EN,sapa1003,Sasso,2.933,Carta,1.123,Forbice,0.643,Carta,0.929,Forbice,0.746,Carta,0.821,Carta,0.568,Sasso,0.617,Forbice,13.044,Forbice,6.76,19,20,Abbastanza predeterminati,Abbastanza casuali,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Bello,Moltissimo,Abbastanza,Poco,Nè bello nè brutto,Abbastanza,Poco,Pochissimo,Molto bello,Moltissimo,Pochissimo,Pochissimo,Poco,Per nulla,Per nulla,Per nulla,Per nulla,0,0,,0,0,0,0,0,1,1,0,0,,0,2,F,22,23,forbice,sasso,forbice,sasso,carta,forbice,forbice,sasso,forbice,forbice,2021-04-15 10:27:26,2021-04-15 10:33:16,IP Address,93.35.187.34,100,349,True,2021-04-15 10:33:16,R_2ygckhMQLC3nU1g,45.4096069335938,11.8946990966797,EN,Acconsento,Carta,16.765,Sasso,7.581,Forbice,5.076,Carta,5.753,Sasso,9.693,Carta,12.078,Sasso,31.15,Forbice,30.596,Forbice,21.249,Carta,21.248,19,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,Nè casuali nè predeterminati,sasso,forbice,carta,sasso,carta,carta,carta,sasso,carta,sasso,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0,0.0,0.1,0.1,0.1,6.1,4.399999999999999,ict
51,2021-04-15 10:57:38,2021-04-15 11:06:27,IP Address,95.252.50.2,100,528,True,2021-04-15 11:06:27,R_29uC66Lxh67YiRh,45.4129943847656,11.8805999755859,EN,enpa2304,Carta,1.269,Forbice,5.658,Sasso,0.679,Forbice,0.761,Carta,0.751,Sasso,1.621,Forbice,1.022,Carta,1.095,Sasso,11.74,Carta,8.74,1,100,Abbastanza predeterminati,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Molto bello,Poco,Per niente,Pochissimo,Abbastanza bello,Pochissimo,Per niente,Pochissimo,Bello,Poco,Per niente,Pochissimo,Poco,Per nulla,Poco,Per nulla,Poco,2,8,1,3,2,,8,1,,10,8,8,,6,6,M,22,25,sasso,sasso,forbice,carta,sasso,forbice,carta,sasso,forbice,carta,2021-04-15 10:27:21,2021-04-15 10:31:34,IP Address,95.252.50.2,100,253,True,2021-04-15 10:31:34,R_2diQnhVU2FM1Kmx,45.4129943847656,11.8805999755859,EN,Acconsento,Carta,1.182,Sasso,4.502,Forbice,2.695,Sasso,4.472,Sasso,1.139,Forbice,1.249,Carta,2.557,Sasso,27.244,Forbice,2.594,Carta,0.689,10,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,carta,forbice,forbice,carta,carta,sasso,carta,sasso,sasso,carta,0.1,1.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.5000000000000004,8.1,ict
52,2021-04-15 10:57:39,2021-04-15 11:06:32,IP Address,82.49.155.247,100,533,True,2021-04-15 11:06:32,R_1DHxT6w8wKEYvFa,45.4129943847656,11.8805999755859,EN,enco1307,Sasso,1.287,Forbice,0.336,Carta,0.196,Carta,0.136,Sasso,0.283,Carta,0.287,Sasso,0.327,Carta,0.296,Sasso,0.221,Forbice,5,100,71,Completamente predeterminati,Abbastanza casuali,Molto casuali,Molto predeterminati,Molto predeterminati,Abbastanza predeterminati,Abbastanza brutto,Pochissimo,Per niente,Moltissimo,Abbastanza brutto,Poco,Poco,Abbastanza,Nè bello nè brutto,Poco,Per niente,Molto,Abbastanza,Poco,Molto,Poco,Molto,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,M,21,21,forbice,forbice,sasso,carta,carta,forbice,carta,carta,carta,carta,2021-04-15 10:27:19,2021-04-15 10:33:47,IP Address,82.49.155.247,100,387,True,2021-04-15 10:33:48,R_3elwLv92SbNXZGu,45.4129943847656,11.8805999755859,EN,Acconsento,Carta,3.02,Carta,6.77,Forbice,4.176,Forbice,7.113,Sasso,6.02,Carta,7.135,Sasso,1.085,Sasso,4.63,Forbice,0.78,Carta,0.7,40,Abbastanza casuali,Abbastanza predeterminati,Molto predeterminati,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,forbice,carta,forbice,sasso,carta,sasso,sasso,sasso,carta,sasso,0.0,0.1,0.1,0.0,0.0,1.0,0.1,0.1,1.0,1.0,1.0,0.1,1.0,0.1,0.0,0.0,0.0,0.1,0.0,1.0,3.4000000000000004,3.3000000000000003,ict
53,2021-04-15 10:58:15,2021-04-15 11:06:39,IP Address,146.241.152.235,100,503,True,2021-04-15 11:06:40,R_2upV3uhZrviz6YP,45.7509002685547,8.81570434570313,EN,bemo2607,Forbice,3.668,Sasso,5.047,Carta,1.245,Sasso,0.467,Forbice,0.447,Carta,0.464,Sasso,0.428,Forbice,0.499,Carta,0.42,Sasso,0.456,30,80,Abbastanza predeterminati,Abbastanza casuali,Abbastanza predeterminati,Abbastanza predeterminati,Molto casuali,Abbastanza predeterminati,Nè bello nè brutto,Poco,Molto,Abbastanza,Abbastanza brutto,Pochissimo,Abbastanza,Poco,Abbastanza bello,Abbastanza,Abbastanza,Pochissimo,Poco,Poco,Poco,Poco,Per nulla,2,1,1,2,1,1,7,1,1,6,4,3,1,6,8,M,21,64,forbice,carta,forbice,forbice,carta,carta,carta,sasso,forbice,carta,2021-04-15 10:27:29,2021-04-15 10:31:34,IP Address,146.241.152.235,100,244,True,2021-04-15 10:31:34,R_2urLkrRGjADEq1t,45.7509002685547,8.81570434570313,EN,Acconsento,Sasso,2.2,Sasso,1.458,Carta,1.048,Forbice,0.83,Forbice,0.771,Sasso,1.622,Sasso,1.399,Sasso,0.745,Forbice,3.052,Sasso,0.963,34,Abbastanza casuali,Abbastanza casuali,Abbastanza casuali,Molto casuali,Abbastanza casuali,Completamente casuali,carta,forbice,carta,forbice,sasso,carta,sasso,carta,carta,forbice,0.0,1.0,0.1,0.1,0.0,0.0,0.1,0.0,1.0,1.0,0.1,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,3.3000000000000003,2.2,ict
54,2021-04-15 10:58:52,2021-04-15 11:06:47,IP Address,79.20.61.165,100,475,True,2021-04-15 11:06:47,R_2Bb6V9fKFUnhgzf,45.5437927246094,12.1636047363281,EN,mave1603,Sasso,1.127,Forbice,4.283,Sasso,3.328,Carta,0.781,Sasso,5.102,Forbice,7.784,Sasso,2.967,Sasso,3.122,Carta,1.833,Forbice,5.312,4,100,Completamente casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Molto casuali,Abbastanza brutto,Molto,Molto,Per niente,Bello,Poco,Pochissimo,Moltissimo,Bello,Molto,Molto,Pochissimo,Abbastanza,Per nulla,Abbastanza,Poco,Per nulla,1,1,0,1,2,0,0,0,0,0,2,0,0,9,8,M,22,47,sasso,forbice,sasso,sasso,forbice,sasso,sasso,forbice,carta,sasso,2021-04-15 10:27:22,2021-04-15 10:32:45,IP Address,79.20.61.165,100,322,True,2021-04-15 10:32:45,R_3j0NNvU12z9QBhy,45.5437927246094,12.1636047363281,EN,Acconsento,Forbice,2.195,Forbice,2.397,Carta,6.708,Carta,5.941,Carta,0.62,Forbice,3.421,Sasso,4.087,Sasso,0.92,Carta,0.603,Carta,2.094,0,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,Completamente casuali,forbice,sasso,forbice,carta,sasso,forbice,carta,forbice,carta,forbice,0.1,0.0,0.0,0.1,1.0,0.1,0.0,1.0,0.1,0.0,0.1,0.1,0.1,1.0,1.0,0.0,0.1,1.0,0.1,0.0,2.4,3.5,ict
55,2021-04-15 10:57:35,2021-04-15 11:06:50,IP Address,79.9.26.254,100,554,True,2021-04-15 11:06:50,R_OiG4w1SbSkb5917,45.4246978759766,12.0821990966797,EN,sado1208,Sasso,3.453,Forbice,3.26,Forbice,0.883,Forbice,0.803,Sasso,1.644,Carta,0.644,Carta,0.64,Sasso,1.026,Sasso,0.856,Sasso,0.872,30,40,Molto predeterminati,Nè casuali nè predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Molto predeterminati,Abbastanza predeterminati,Nè bello nè brutto,Poco,Poco,Molto,Abbastanza brutto,Abbastanza,Poco,Molto,Nè bello nè brutto,Poco,Poco,Abbastanza,Abbastanza,Poco,Abbastanza,Abbastanza,Abbastanza,4,1,1,1,1,2,1,1,2,0,3,1,0,2,2,M,25,0,forbice,forbice,sasso,carta,forbice,forbice,sasso,forbice,forbice,sasso,2021-04-15 10:27:22,2021-04-15 10:32:31,IP Address,79.9.26.254,100,308,True,2021-04-15 10:32:31,R_3NP85ZhD7MKTkKd,45.4246978759766,12.0821990966797,EN,Acconsento,Sasso,8.751,Sasso,2.845,Sasso,2.492,Sasso,2.433,Forbice,0.993,Sasso,1.112,Sasso,9.403,Sasso,1.341,Carta,0.968,Forbice,0.9,30,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,Abbastanza predeterminati,sasso,forbice,carta,carta,sasso,forbice,sasso,carta,forbice,carta,0.1,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,0.1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,3.2,6.199999999999999,ict
